shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
canonical-933_0009,42.394378,-71.119214,20012,
canonical-933_0009,42.393632,-71.119147,20013,
canonical-933_0009,42.390618,-71.118828,20014,
canonical-933_0009,42.388289,-71.118939,20015,
canonical-933_0009,42.388289,-71.118939,30001,
canonical-933_0009,42.388185,-71.118944,30002,
canonical-933_0009,42.380821,-71.119787,30003,
canonical-933_0009,42.378410,-71.120036,30004,
canonical-933_0009,42.378027,-71.120084,30005,
canonical-933_0009,42.377722,-71.120062,30006,
canonical-933_0009,42.377225,-71.119900,30007,
canonical-933_0009,42.376700,-71.119685,30008,
canonical-933_0009,42.376461,-71.119431,30009,
canonical-933_0009,42.376270,-71.119067,30010,
canonical-933_0009,42.376098,-71.118758,30011,
canonical-933_0009,42.375958,-71.118598,30012,
canonical-933_0009,42.375864,-71.118526,30013,
canonical-933_0009,42.375717,-71.118479,30014,
canonical-933_0009,42.375488,-71.118486,30015,
canonical-933_0009,42.374974,-71.118531,30016,
canonical-933_0009,42.374416,-71.118684,30017,
canonical-933_0009,42.373987,-71.118772,30018,
canonical-933_0009,42.373987,-71.118772,40001,
canonical-933_0009,42.373672,-71.118836,40002,
canonical-933_0009,42.373511,-71.118843,40003,
canonical-933_0009,42.373459,-71.118821,40004,
canonical-933_0009,42.373389,-71.118759,40005,
canonical-933_0009,42.373332,-71.118641,40006,
canonical-933_0009,42.373269,-71.118479,40007,
canonical-933_0009,42.372506,-71.115943,40008,
canonical-933_0009,42.372480,-71.115900,40009,
canonical-933_0009,42.372412,-71.115814,40010,
canonical-933_0009,42.371010,-71.114216,40011,
canonical-933_0009,42.370340,-71.113365,40012,
canonical-933_0009,42.370172,-71.113179,40013,
canonical-933_0009,42.370040,-71.113001,40014,
canonical-933_0009,42.369856,-71.112597,40015,
canonical-933_0009,42.368842,-71.109857,40016,
canonical-933_0009,42.368259,-71.108551,40017,
canonical-933_0009,42.367895,-71.107808,40018,
canonical-933_0009,42.365542,-71.104035,40019,
canonical-933_0009,42.365307,-71.103625,40020,
canonical-933_0009,42.365307,-71.103625,50001,
canonical-933_0009,42.364769,-71.102691,50002,
canonical-933_0009,42.363956,-71.101333,50003,
canonical-933_0009,42.363774,-71.100988,50004,
canonical-933_0009,42.363553,-71.100488,50005,
canonical-933_0009,42.363487,-71.100109,50006,
canonical-933_0009,42.363438,-71.099540,50007,
canonical-933_0009,42.363360,-71.098210,50008,
canonical-933_0009,42.363232,-71.096742,50009,
canonical-933_0009,42.363109,-71.094912,50010,
canonical-933_0009,42.362849,-71.091812,50011,
canonical-933_0009,42.362530,-71.086756,50012,
canonical-933_0009,42.362477,-71.086178,50013,
canonical-933_0009,42.362468,-71.086074,50014,
canonical-933_0009,42.362468,-71.086074,60001,
canonical-933_0009,42.362390,-71.085230,60002,
canonical-933_0009,42.362131,-71.083429,60003,
canonical-933_0009,42.362019,-71.081968,60004,
canonical-933_0009,42.361851,-71.079722,60005,
canonical-933_0009,42.361807,-71.078945,60006,
canonical-933_0009,42.361773,-71.078479,60007,
canonical-933_0009,42.361702,-71.077527,60008,
canonical-933_0009,42.361615,-71.076098,60009,
canonical-933_0009,42.361548,-71.075313,60010,
canonical-933_0009,42.361422,-71.073645,60011,
canonical-933_0009,42.361346,-71.072841,60012,
canonical-933_0009,42.361341,-71.072754,60013,
canonical-933_0009,42.361303,-71.072356,60014,
canonical-933_0009,42.361289,-71.072220,60015,
canonical-933_0009,42.361289,-71.072220,70001,
canonical-933_0009,42.361256,-71.071891,70002,
canonical-933_0009,42.361216,-71.071358,70003,
canonical-933_0009,42.361193,-71.071094,70004,
canonical-933_0009,42.361170,-71.070714,70005,
canonical-933_0009,42.361156,-71.070603,70006,
canonical-933_0009,42.361141,-71.070450,70007,
canonical-933_0009,42.361104,-71.070265,70008,
canonical-933_0009,42.361035,-71.070033,70009,
canonical-933_0009,42.361016,-71.069991,70010,
canonical-933_0009,42.360961,-71.069826,70011,
canonical-933_0009,42.360891,-71.069654,70012,
canonical-933_0009,42.360738,-71.069339,70013,
canonical-933_0009,42.358859,-71.066775,70014,
canonical-933_0009,42.358119,-71.065854,70015,
canonical-933_0009,42.357898,-71.065482,70016,
canonical-933_0009,42.357718,-71.065157,70017,
canonical-933_0009,42.357121,-71.063933,70018,
canonical-933_0009,42.356947,-71.063569,70019,
canonical-933_0009,42.356775,-71.063235,70020,
canonical-933_0009,42.356502,-71.062667,70021,
canonical-933_0009,42.356380,-71.062425,70022,
canonical-933_0009,42.356246,-71.062155,70023,
canonical-933_0009,42.356246,-71.062155,80001,
canonical-933_0009,42.355434,-71.060517,80002,
canonical-933_0009,42.355434,-71.060517,90001,
canonical-933_0009,42.355319,-71.060286,90002,
canonical-933_0009,42.353556,-71.057313,90003,
canonical-933_0009,42.353336,-71.056975,90004,
canonical-933_0009,42.353082,-71.056372,90005,
canonical-933_0009,42.352829,-71.055832,90006,
canonical-933_0009,42.352609,-71.055291,90007,
canonical-933_0009,42.352609,-71.055291,100001,
canonical-933_0009,42.352559,-71.055166,100002,
canonical-933_0009,42.351645,-71.052754,100003,
canonical-933_0009,42.351483,-71.052548,100004,
canonical-933_0009,42.351393,-71.052468,100005,
canonical-933_0009,42.351161,-71.052357,100006,
canonical-933_0009,42.350791,-71.052263,100007,
canonical-933_0009,42.350575,-71.052226,100008,
canonical-933_0009,42.350395,-71.052227,100009,
canonical-933_0009,42.350132,-71.052273,100010,
canonical-933_0009,42.349998,-71.052316,100011,
canonical-933_0009,42.349774,-71.052406,100012,
canonical-933_0009,42.349479,-71.052588,100013,
canonical-933_0009,42.343350,-71.057116,100014,
canonical-933_0009,42.342621,-71.057103,100015,
canonical-933_0009,42.342621,-71.057103,110001,
canonical-933_0009,42.329961,-71.056873,110002,
canonical-933_0009,42.329747,-71.056981,110003,
canonical-933_0009,42.329747,-71.056981,120001,
canonical-933_0009,42.328499,-71.057611,120002,
canonical-933_0009,42.327929,-71.057863,120003,
canonical-933_0009,42.327771,-71.057948,120004,
canonical-933_0009,42.327699,-71.057967,120005,
canonical-933_0009,42.327573,-71.057963,120006,
canonical-933_0009,42.327266,-71.057829,120007,
canonical-933_0009,42.327040,-71.057682,120008,
canonical-933_0009,42.326813,-71.057490,120009,
canonical-933_0009,42.326175,-71.056696,120010,
canonical-933_0009,42.326066,-71.056561,120011,
canonical-933_0009,42.325820,-71.056187,120012,
canonical-933_0009,42.325346,-71.055557,120013,
canonical-933_0009,42.325208,-71.055351,120014,
canonical-933_0009,42.324670,-71.054522,120015,
canonical-933_0009,42.324274,-71.053986,120016,
canonical-933_0009,42.323974,-71.053622,120017,
canonical-933_0009,42.323765,-71.053404,120018,
canonical-933_0009,42.323542,-71.053204,120019,
canonical-933_0009,42.323186,-71.052944,120020,
canonical-933_0009,42.322832,-71.052753,120021,
canonical-933_0009,42.322517,-71.052625,120022,
canonical-933_0009,42.321787,-71.052441,120023,
canonical-933_0009,42.321556,-71.052400,120024,
canonical-933_0009,42.321451,-71.052379,120025,
canonical-933_0009,42.321350,-71.052354,120026,
canonical-933_0009,42.321204,-71.052314,120027,
canonical-933_0009,42.321204,-71.052314,130001,
canonical-933_0009,42.320879,-71.052227,130002,
canonical-933_0009,42.320714,-71.052203,130003,
canonical-933_0009,42.320640,-71.052191,130004,
canonical-933_0009,42.320170,-71.052153,130005,
canonical-933_0009,42.319972,-71.052144,130006,
canonical-933_0009,42.319819,-71.052119,130007,
canonical-933_0009,42.319116,-71.052079,130008,
canonical-933_0009,42.318056,-71.052024,130009,
canonical-933_0009,42.317757,-71.052013,130010,
canonical-933_0009,42.316767,-71.052001,130011,
canonical-933_0009,42.315200,-71.051873,130012,
canonical-933_0009,42.314572,-71.051898,130013,
canonical-933_0009,42.314246,-71.051963,130014,
canonical-933_0009,42.313706,-71.052116,130015,
canonical-933_0009,42.312545,-71.052596,130016,
canonical-933_0009,42.311715,-71.052938,130017,
canonical-933_0009,42.309966,-71.053661,130018,
canonical-933_0009,42.309199,-71.053944,130019,
canonical-933_0009,42.308261,-71.054254,130020,
canonical-933_0009,42.304322,-71.055247,130021,
canonical-933_0009,42.304193,-71.055284,130022,
canonical-933_0009,42.303619,-71.055451,130023,
canonical-933_0009,42.303191,-71.055533,130024,
canonical-933_0009,42.302751,-71.055585,130025,
canonical-933_0009,42.302457,-71.055567,130026,
canonical-933_0009,42.301921,-71.055517,130027,
canonical-933_0009,42.301633,-71.055455,130028,
canonical-933_0009,42.301309,-71.055345,130029,
canonical-933_0009,42.300992,-71.055185,130030,
canonical-933_0009,42.300625,-71.054971,130031,
canonical-933_0009,42.300577,-71.054943,130032,
canonical-933_0009,42.300184,-71.054643,130033,
canonical-933_0009,42.299815,-71.054341,130034,
canonical-933_0009,42.298230,-71.052635,130035,
canonical-933_0009,42.297277,-71.051551,130036,
canonical-933_0009,42.296462,-71.050661,130037,
canonical-933_0009,42.294292,-71.048204,130038,
canonical-933_0009,42.293604,-71.047425,130039,
canonical-933_0009,42.292570,-71.046255,130040,
canonical-933_0009,42.290444,-71.043849,130041,
canonical-933_0009,42.290273,-71.043674,130042,
canonical-933_0009,42.290068,-71.043427,130043,
canonical-933_0009,42.289968,-71.043317,130044,
canonical-933_0009,42.289869,-71.043210,130045,
canonical-933_0009,42.289050,-71.042313,130046,
canonical-933_0009,42.288709,-71.041944,130047,
canonical-933_0009,42.288383,-71.041582,130048,
canonical-933_0009,42.288099,-71.041263,130049,
canonical-933_0009,42.288047,-71.041202,130050,
canonical-933_0009,42.287996,-71.041145,130051,
canonical-933_0009,42.286878,-71.039883,130052,
canonical-933_0009,42.286366,-71.039319,130053,
canonical-933_0009,42.286005,-71.038958,130054,
canonical-933_0009,42.285170,-71.038021,130055,
canonical-933_0009,42.284244,-71.036982,130056,
canonical-933_0009,42.283281,-71.035837,130057,
canonical-933_0009,42.282654,-71.035139,130058,
canonical-933_0009,42.282264,-71.034704,130059,
canonical-933_0009,42.282187,-71.034615,130060,
canonical-933_0009,42.282162,-71.034588,130061,
canonical-933_0009,42.282097,-71.034511,130062,
canonical-933_0009,42.282042,-71.034448,130063,
canonical-933_0009,42.281730,-71.034094,130064,
canonical-933_0009,42.281619,-71.033967,130065,
canonical-933_0009,42.281177,-71.033569,130066,
canonical-933_0009,42.280848,-71.033301,130067,
canonical-933_0009,42.280491,-71.033042,130068,
canonical-933_0009,42.280117,-71.032816,130069,
canonical-933_0009,42.279884,-71.032727,130070,
canonical-933_0009,42.279473,-71.032555,130071,
canonical-933_0009,42.278547,-71.032214,130072,
canonical-933_0009,42.278184,-71.032070,130073,
canonical-933_0009,42.277891,-71.031938,130074,
canonical-933_0009,42.277675,-71.031816,130075,
canonical-933_0009,42.277395,-71.031646,130076,
canonical-933_0009,42.277222,-71.031515,130077,
canonical-933_0009,42.276856,-71.031190,130078,
canonical-933_0009,42.276163,-71.030515,130079,
canonical-933_0009,42.275860,-71.030184,130080,
canonical-933_0009,42.275268,-71.029573,130081,
canonical-933_0009,42.274968,-71.029267,130082,
canonical-933_0009,42.274968,-71.029267,140001,
canonical-933_0009,42.273702,-71.027979,140002,
canonical-933_0009,42.272946,-71.027170,140003,
canonical-933_0009,42.270852,-71.024953,140004,
canonical-933_0009,42.269201,-71.023213,140005,
canonical-933_0009,42.267619,-71.021410,140006,
canonical-933_0009,42.267273,-71.020975,140007,
canonical-933_0009,42.266571,-71.020204,140008,
canonical-933_0009,42.266453,-71.020074,140009,
canonical-933_0009,42.266005,-71.019628,140010,
canonical-933_0009,42.266005,-71.019628,150001,
canonical-933_0009,42.265954,-71.019577,150002,
canonical-933_0009,42.265717,-71.019407,150003,
canonical-933_0009,42.265641,-71.019339,150004,
canonical-933_0009,42.265557,-71.019267,150005,
canonical-933_0009,42.265407,-71.019134,150006,
canonical-933_0009,42.264938,-71.018697,150007,
canonical-933_0009,42.263720,-71.017422,150008,
canonical-933_0009,42.260934,-71.014414,150009,
canonical-933_0009,42.260031,-71.013455,150010,
canonical-933_0009,42.259611,-71.013009,150011,
canonical-933_0009,42.259420,-71.012823,150012,
canonical-933_0009,42.258380,-71.011720,150013,
canonical-933_0009,42.257481,-71.010806,150014,
canonical-933_0009,42.257332,-71.010644,150015,
canonical-933_0009,42.256288,-71.009516,150016,
canonical-933_0009,42.256152,-71.009392,150017,
canonical-933_0009,42.256057,-71.009290,150018,
canonical-933_0009,42.255958,-71.009184,150019,
canonical-933_0009,42.253755,-71.006803,150020,
canonical-933_0009,42.253484,-71.006487,150021,
canonical-933_0009,42.253340,-71.006346,150022,
canonical-933_0009,42.253282,-71.006300,150023,
canonical-933_0009,42.253209,-71.006242,150024,
canonical-933_0009,42.252928,-71.006006,150025,
canonical-933_0009,42.252630,-71.005805,150026,
canonical-933_0009,42.251948,-71.005417,150027,
canonical-933_0009,42.251402,-71.005027,150028,
canonical-933_0009,42.251174,-71.004894,150029,
canonical-933_0009,42.250902,-71.004745,150030,
canonical-933_0009,42.250902,-71.004745,160001,
canonical-933_0009,42.250693,-71.004630,160002,
canonical-933_0009,42.250083,-71.004282,160003,
canonical-933_0009,42.249829,-71.004128,160004,
canonical-933_0009,42.249475,-71.003916,160005,
canonical-933_0009,42.249226,-71.003790,160006,
canonical-933_0009,42.249099,-71.003740,160007,
canonical-933_0009,42.249014,-71.003706,160008,
canonical-933_0009,42.248881,-71.003653,160009,
canonical-933_0009,42.248845,-71.003637,160010,
canonical-933_0009,42.248780,-71.003613,160011,
canonical-933_0009,42.248703,-71.003578,160012,
canonical-933_0009,42.248356,-71.003493,160013,
canonical-933_0009,42.248127,-71.003450,160014,
canonical-933_0009,42.247825,-71.003434,160015,
canonical-933_0009,42.247463,-71.003456,160016,
canonical-933_0009,42.247033,-71.003532,160017,
canonical-933_0009,42.246549,-71.003633,160018,
canonical-933_0009,42.245825,-71.003771,160019,
canonical-933_0009,42.244529,-71.004057,160020,
canonical-933_0009,42.243917,-71.004230,160021,
canonical-933_0009,42.243808,-71.004256,160022,
canonical-933_0009,42.243740,-71.004273,160023,
canonical-933_0009,42.243653,-71.004294,160024,
canonical-933_0009,42.243186,-71.004407,160025,
canonical-933_0009,42.241531,-71.004846,160026,
canonical-933_0009,42.241366,-71.004885,160027,
canonical-933_0009,42.241251,-71.004915,160028,
canonical-933_0009,42.241134,-71.004944,160029,
canonical-933_0009,42.240820,-71.005022,160030,
canonical-933_0009,42.239323,-71.005413,160031,
canonical-933_0009,42.236530,-71.006131,160032,
canonical-933_0009,42.235814,-71.006320,160033,
canonical-933_0009,42.235207,-71.006451,160034,
canonical-933_0009,42.234684,-71.006533,160035,
canonical-933_0009,42.234404,-71.006585,160036,
canonical-933_0009,42.233969,-71.006675,160037,
canonical-933_0009,42.233901,-71.006689,160038,
canonical-933_0009,42.233266,-71.006818,160039,
canonical-933_0009,42.232851,-71.006902,160040,
canonical-933_0009,42.232851,-71.006902,170001,
canonical-933_0009,42.232681,-71.006936,170002,
canonical-933_0009,42.232580,-71.006958,170003,
canonical-933_0009,42.232357,-71.006981,170004,
canonical-933_0009,42.232114,-71.007019,170005,
canonical-933_0009,42.231766,-71.007051,170006,
canonical-933_0009,42.231472,-71.007053,170007,
canonical-933_0009,42.231123,-71.007001,170008,
canonical-933_0009,42.230866,-71.006951,170009,
canonical-933_0009,42.230558,-71.006881,170010,
canonical-933_0009,42.230273,-71.006789,170011,
canonical-933_0009,42.229944,-71.006674,170012,
canonical-933_0009,42.229571,-71.006535,170013,
canonical-933_0009,42.229020,-71.006279,170014,
canonical-933_0009,42.228131,-71.005785,170015,
canonical-933_0009,42.227673,-71.005527,170016,
canonical-933_0009,42.227106,-71.005169,170017,
canonical-933_0009,42.226970,-71.005076,170018,
canonical-933_0009,42.226913,-71.005037,170019,
canonical-933_0009,42.226853,-71.004996,170020,
canonical-933_0009,42.226476,-71.004744,170021,
canonical-933_0009,42.226381,-71.004681,170022,
canonical-933_0009,42.226264,-71.004605,170023,
canonical-933_0009,42.226183,-71.004553,170024,
canonical-933_0009,42.226070,-71.004479,170025,
canonical-933_0009,42.225871,-71.004351,170026,
canonical-933_0009,42.224397,-71.003366,170027,
canonical-933_0009,42.223775,-71.002978,170028,
canonical-933_0009,42.223365,-71.002703,170029,
canonical-933_0009,42.222079,-71.001825,170030,
canonical-933_0009,42.222010,-71.001777,170031,
canonical-933_0009,42.222002,-71.001772,170032,
canonical-933_0009,42.221949,-71.001734,170033,
canonical-933_0009,42.220923,-71.000974,170034,
canonical-933_0009,42.220529,-71.000755,170035,
canonical-933_0009,42.220162,-71.000595,170036,
canonical-933_0009,42.219878,-71.000492,170037,
canonical-933_0009,42.219633,-71.000414,170038,
canonical-933_0009,42.219134,-71.000256,170039,
canonical-933_0009,42.218834,-71.000204,170040,
canonical-933_0009,42.218568,-71.000150,170041,
canonical-933_0009,42.218314,-71.000121,170042,
canonical-933_0009,42.218167,-71.000098,170043,
canonical-933_0009,42.217759,-71.000101,170044,
canonical-933_0009,42.217086,-71.000197,170045,
canonical-933_0009,42.216885,-71.000232,170046,
canonical-933_0009,42.216479,-71.000283,170047,
canonical-933_0009,42.216044,-71.000364,170048,
canonical-933_0009,42.214979,-71.000528,170049,
canonical-933_0009,42.214158,-71.000639,170050,
canonical-933_0009,42.213902,-71.000672,170051,
canonical-933_0009,42.211617,-71.001017,170052,
canonical-933_0009,42.210971,-71.001084,170053,
canonical-933_0009,42.210372,-71.001181,170054,
canonical-933_0009,42.210129,-71.001209,170055,
canonical-933_0009,42.209414,-71.001278,170056,
canonical-933_0009,42.208851,-71.001370,170057,
canonical-933_0009,42.208491,-71.001411,170058,
canonical-933_0009,42.208371,-71.001423,170059,
canonical-933_0010,42.208371,-71.001423,10001,
canonical-933_0010,42.208491,-71.001411,10002,
canonical-933_0010,42.208851,-71.001370,10003,
canonical-933_0010,42.209414,-71.001278,10004,
canonical-933_0010,42.210129,-71.001209,10005,
canonical-933_0010,42.210372,-71.001181,10006,
canonical-933_0010,42.210971,-71.001084,10007,
canonical-933_0010,42.211617,-71.001017,10008,
canonical-933_0010,42.213902,-71.000672,10009,
canonical-933_0010,42.214158,-71.000639,10010,
canonical-933_0010,42.214979,-71.000528,10011,
canonical-933_0010,42.216044,-71.000364,10012,
canonical-933_0010,42.216479,-71.000283,10013,
canonical-933_0010,42.216885,-71.000232,10014,
canonical-933_0010,42.217086,-71.000197,10015,
canonical-933_0010,42.217759,-71.000101,10016,
canonical-933_0010,42.218167,-71.000098,10017,
canonical-933_0010,42.218314,-71.000121,10018,
canonical-933_0010,42.218568,-71.000150,10019,
canonical-933_0010,42.218834,-71.000204,10020,
canonical-933_0010,42.219134,-71.000256,10021,
canonical-933_0010,42.219633,-71.000414,10022,
canonical-933_0010,42.219878,-71.000492,10023,
canonical-933_0010,42.220162,-71.000595,10024,
canonical-933_0010,42.220529,-71.000755,10025,
canonical-933_0010,42.220923,-71.000974,10026,
canonical-933_0010,42.221949,-71.001734,10027,
canonical-933_0010,42.222002,-71.001772,10028,
canonical-933_0010,42.222010,-71.001777,10029,
canonical-933_0010,42.222079,-71.001825,10030,
canonical-933_0010,42.223365,-71.002703,10031,
canonical-933_0010,42.223775,-71.002978,10032,
canonical-933_0010,42.224397,-71.003366,10033,
canonical-933_0010,42.225871,-71.004351,10034,
canonical-933_0010,42.226070,-71.004479,10035,
canonical-933_0010,42.226183,-71.004553,10036,
canonical-933_0010,42.226264,-71.004605,10037,
canonical-933_0010,42.226381,-71.004681,10038,
canonical-933_0010,42.226476,-71.004744,10039,
canonical-933_0010,42.226853,-71.004996,10040,
canonical-933_0010,42.226913,-71.005037,10041,
canonical-933_0010,42.226970,-71.005076,10042,
canonical-933_0010,42.227106,-71.005169,10043,
canonical-933_0010,42.227673,-71.005527,10044,
canonical-933_0010,42.228131,-71.005785,10045,
canonical-933_0010,42.229020,-71.006279,10046,
canonical-933_0010,42.229571,-71.006535,10047,
canonical-933_0010,42.229944,-71.006674,10048,
canonical-933_0010,42.230273,-71.006789,10049,
canonical-933_0010,42.230558,-71.006881,10050,
canonical-933_0010,42.230866,-71.006951,10051,
canonical-933_0010,42.231123,-71.007001,10052,
canonical-933_0010,42.231472,-71.007053,10053,
canonical-933_0010,42.231766,-71.007051,10054,
canonical-933_0010,42.232114,-71.007019,10055,
canonical-933_0010,42.232357,-71.006981,10056,
canonical-933_0010,42.232580,-71.006958,10057,
canonical-933_0010,42.232681,-71.006936,10058,
canonical-933_0010,42.232855,-71.006901,10059,
canonical-933_0010,42.232855,-71.006901,20001,
canonical-933_0010,42.233266,-71.006818,20002,
canonical-933_0010,42.233901,-71.006689,20003,
canonical-933_0010,42.233969,-71.006675,20004,
canonical-933_0010,42.234404,-71.006585,20005,
canonical-933_0010,42.234684,-71.006533,20006,
canonical-933_0010,42.235207,-71.006451,20007,
canonical-933_0010,42.235814,-71.006320,20008,
canonical-933_0010,42.236530,-71.006131,20009,
canonical-933_0010,42.239323,-71.005413,20010,
canonical-933_0010,42.240820,-71.005022,20011,
canonical-933_0010,42.241134,-71.004944,20012,
canonical-933_0010,42.241251,-71.004915,20013,
canonical-933_0010,42.241366,-71.004885,20014,
canonical-933_0010,42.241531,-71.004846,20015,
canonical-933_0010,42.243186,-71.004407,20016,
canonical-933_0010,42.243653,-71.004294,20017,
canonical-933_0010,42.243740,-71.004273,20018,
canonical-933_0010,42.243808,-71.004256,20019,
canonical-933_0010,42.243917,-71.004230,20020,
canonical-933_0010,42.244529,-71.004057,20021,
canonical-933_0010,42.245825,-71.003771,20022,
canonical-933_0010,42.246549,-71.003633,20023,
canonical-933_0010,42.247033,-71.003532,20024,
canonical-933_0010,42.247463,-71.003456,20025,
canonical-933_0010,42.247825,-71.003434,20026,
canonical-933_0010,42.248127,-71.003450,20027,
canonical-933_0010,42.248356,-71.003493,20028,
canonical-933_0010,42.248703,-71.003578,20029,
canonical-933_0010,42.248780,-71.003613,20030,
canonical-933_0010,42.248845,-71.003637,20031,
canonical-933_0010,42.248881,-71.003653,20032,
canonical-933_0010,42.249014,-71.003706,20033,
canonical-933_0010,42.249099,-71.003740,20034,
canonical-933_0010,42.249226,-71.003790,20035,
canonical-933_0010,42.249475,-71.003916,20036,
canonical-933_0010,42.249829,-71.004128,20037,
canonical-933_0010,42.250083,-71.004282,20038,
canonical-933_0010,42.250693,-71.004630,20039,
canonical-933_0010,42.250899,-71.004743,20040,
canonical-933_0010,42.250899,-71.004743,30001,
canonical-933_0010,42.251174,-71.004894,30002,
canonical-933_0010,42.251402,-71.005027,30003,
canonical-933_0010,42.251948,-71.005417,30004,
canonical-933_0010,42.252630,-71.005805,30005,
canonical-933_0010,42.252928,-71.006006,30006,
canonical-933_0010,42.253209,-71.006242,30007,
canonical-933_0010,42.253282,-71.006300,30008,
canonical-933_0010,42.253340,-71.006346,30009,
canonical-933_0010,42.253484,-71.006487,30010,
canonical-933_0010,42.253755,-71.006803,30011,
canonical-933_0010,42.255958,-71.009184,30012,
canonical-933_0010,42.256057,-71.009290,30013,
canonical-933_0010,42.256152,-71.009392,30014,
canonical-933_0010,42.256288,-71.009516,30015,
canonical-933_0010,42.257332,-71.010644,30016,
canonical-933_0010,42.257481,-71.010806,30017,
canonical-933_0010,42.258380,-71.011720,30018,
canonical-933_0010,42.259420,-71.012823,30019,
canonical-933_0010,42.259611,-71.013009,30020,
canonical-933_0010,42.260031,-71.013455,30021,
canonical-933_0010,42.260934,-71.014414,30022,
canonical-933_0010,42.263720,-71.017422,30023,
canonical-933_0010,42.264938,-71.018697,30024,
canonical-933_0010,42.265407,-71.019134,30025,
canonical-933_0010,42.265557,-71.019267,30026,
canonical-933_0010,42.265641,-71.019339,30027,
canonical-933_0010,42.265717,-71.019407,30028,
canonical-933_0010,42.265954,-71.019577,30029,
canonical-933_0010,42.266001,-71.019624,30030,
canonical-933_0010,42.266001,-71.019624,40001,
canonical-933_0010,42.266453,-71.020074,40002,
canonical-933_0010,42.266571,-71.020204,40003,
canonical-933_0010,42.267273,-71.020975,40004,
canonical-933_0010,42.267619,-71.021410,40005,
canonical-933_0010,42.269201,-71.023213,40006,
canonical-933_0010,42.270852,-71.024953,40007,
canonical-933_0010,42.272946,-71.027170,40008,
canonical-933_0010,42.273702,-71.027979,40009,
canonical-933_0010,42.274971,-71.029270,40010,
canonical-933_0010,42.274971,-71.029270,50001,
canonical-933_0010,42.275268,-71.029573,50002,
canonical-933_0010,42.275860,-71.030184,50003,
canonical-933_0010,42.276163,-71.030515,50004,
canonical-933_0010,42.276856,-71.031190,50005,
canonical-933_0010,42.277222,-71.031515,50006,
canonical-933_0010,42.277395,-71.031646,50007,
canonical-933_0010,42.277675,-71.031816,50008,
canonical-933_0010,42.277891,-71.031938,50009,
canonical-933_0010,42.278184,-71.032070,50010,
canonical-933_0010,42.278547,-71.032214,50011,
canonical-933_0010,42.279473,-71.032555,50012,
canonical-933_0010,42.279884,-71.032727,50013,
canonical-933_0010,42.280117,-71.032816,50014,
canonical-933_0010,42.280491,-71.033042,50015,
canonical-933_0010,42.280848,-71.033301,50016,
canonical-933_0010,42.281177,-71.033569,50017,
canonical-933_0010,42.281619,-71.033967,50018,
canonical-933_0010,42.281730,-71.034094,50019,
canonical-933_0010,42.282042,-71.034448,50020,
canonical-933_0010,42.282097,-71.034511,50021,
canonical-933_0010,42.282162,-71.034588,50022,
canonical-933_0010,42.282187,-71.034615,50023,
canonical-933_0010,42.282264,-71.034704,50024,
canonical-933_0010,42.282654,-71.035139,50025,
canonical-933_0010,42.283281,-71.035837,50026,
canonical-933_0010,42.284244,-71.036982,50027,
canonical-933_0010,42.285170,-71.038021,50028,
canonical-933_0010,42.286005,-71.038958,50029,
canonical-933_0010,42.286366,-71.039319,50030,
canonical-933_0010,42.286878,-71.039883,50031,
canonical-933_0010,42.287996,-71.041145,50032,
canonical-933_0010,42.288047,-71.041202,50033,
canonical-933_0010,42.288099,-71.041263,50034,
canonical-933_0010,42.288383,-71.041582,50035,
canonical-933_0010,42.288709,-71.041944,50036,
canonical-933_0010,42.289050,-71.042313,50037,
canonical-933_0010,42.289869,-71.043210,50038,
canonical-933_0010,42.289968,-71.043317,50039,
canonical-933_0010,42.290068,-71.043427,50040,
canonical-933_0010,42.290273,-71.043674,50041,
canonical-933_0010,42.290444,-71.043849,50042,
canonical-933_0010,42.292570,-71.046255,50043,
canonical-933_0010,42.293604,-71.047425,50044,
canonical-933_0010,42.294292,-71.048204,50045,
canonical-933_0010,42.296462,-71.050661,50046,
canonical-933_0010,42.297277,-71.051551,50047,
canonical-933_0010,42.298230,-71.052635,50048,
canonical-933_0010,42.299815,-71.054341,50049,
canonical-933_0010,42.300184,-71.054643,50050,
canonical-933_0010,42.300577,-71.054943,50051,
canonical-933_0010,42.300625,-71.054971,50052,
canonical-933_0010,42.300992,-71.055185,50053,
canonical-933_0010,42.301309,-71.055345,50054,
canonical-933_0010,42.301633,-71.055455,50055,
canonical-933_0010,42.301921,-71.055517,50056,
canonical-933_0010,42.302457,-71.055567,50057,
canonical-933_0010,42.302751,-71.055585,50058,
canonical-933_0010,42.303191,-71.055533,50059,
canonical-933_0010,42.303619,-71.055451,50060,
canonical-933_0010,42.304193,-71.055284,50061,
canonical-933_0010,42.304322,-71.055247,50062,
canonical-933_0010,42.308261,-71.054254,50063,
canonical-933_0010,42.309199,-71.053944,50064,
canonical-933_0010,42.309966,-71.053661,50065,
canonical-933_0010,42.311715,-71.052938,50066,
canonical-933_0010,42.312545,-71.052596,50067,
canonical-933_0010,42.313706,-71.052116,50068,
canonical-933_0010,42.314246,-71.051963,50069,
canonical-933_0010,42.314572,-71.051898,50070,
canonical-933_0010,42.315200,-71.051873,50071,
canonical-933_0010,42.316767,-71.052001,50072,
canonical-933_0010,42.317757,-71.052013,50073,
